date,time,obs_num,transect,plant_spp,section,photo,cond,ci,trmmol,VpdL,Area,stm_rat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,vp_kPa,VpdA
5/30/12,11:32:55,35,m1e,typha,100,15.44316152,0.395914929,294.5874066,13.68687294,3.579489936,4,1,3.718261003,37.18511581,36.12233353,37.16633224,399.6800537,383.1397095,14.17126083,24.84269714,21.7608242,38.14745712,500.2833252,1657.215576,1724.222412,2.429559754,3.75712601
5/30/12,11:34:21,36,m1e,typha,25,0.321294163,0.046950546,358.6601749,2.199171987,4.464882595,5,1,3.279130518,37.39651489,36.25492096,37.45769119,399.6593018,398.4624329,14.07631588,16.23848915,21.36731911,24.64941788,500.2977295,47.40140152,49.38889694,1.588069034,4.65707985
5/30/12,11:35:18,37,m1e,typha,50,8.510714227,0.087756549,209.5342964,3.7897087,4.166819176,5,1,3.279130518,37.57896805,35.80516434,37.66549683,399.4073486,389.4263,14.05478287,17.77508736,21.12380791,26.71528435,500.2744141,237.1279907,1079.006836,1.738330909,4.461346393
5/30/12,11:36:31,38,m1e,typha,75,8.974617574,0.257445293,305.7333866,10.59833634,4.118051362,4,1,3.718261003,37.92579651,36.98612976,37.92548752,399.52771,389.0552063,14.02756691,22.31241989,20.68957901,32.90909576,500.2798157,1109.422852,1326.720337,2.182055659,4.281442377
5/30/12,11:37:53,39,m1e,typha,100,18.87441555,0.349365681,264.4564896,14.04372774,4.102907801,4,1,3.718261003,38.21435928,37.68610764,38.19452286,399.6114502,380.2511597,14.02220249,24.97022247,20.36078072,36.25772858,500.2933044,1871.812866,1951.411743,2.441959432,4.197385583
5/30/12,11:39:26,41,m1e,typha,50,4.064690135,0.060497393,258.7823802,3.119740625,4.91166814,4,1,3.718261003,38.21570206,37.63919449,38.27511978,399.3687439,395.1334229,14.07710075,16.53013039,20.4387455,24.00033379,500.3071899,1053.156006,102.4924164,1.616540866,5.014607512
5/30/12,11:41:12,42,m1e,typha,75,8.350970816,0.283054968,312.1702368,12.63487023,4.476962429,4,1,3.718261003,38.36407471,38.47502136,38.41201782,399.735321,389.1277161,14.20866203,24.06730843,20.46478271,34.66422272,500.3032837,1411.622314,1721.177856,2.353616111,4.456524575
5/30/12,11:43:33,44,m1e,typha,100,18.78831038,0.413795771,275.9086345,17.25834199,4.306301295,4,1,3.718261003,38.71933746,39.01440811,38.7411499,399.6862488,379.4284058,14.45983887,27.87408257,20.43019867,39.38308716,500.2825928,1610.383179,1768.198242,2.725792099,4.250676406
5/30/12,11:45:33,45,m1e,typha,125,19.42655581,0.432270874,277.0217935,16.94087999,4.069732314,4,1,3.718261003,38.9812355,38.37231445,38.98459625,399.3511047,378.6891785,14.67860508,27.84653282,20.44840622,38.79232788,500.2802429,1765.182495,1896.914429,2.723048097,4.182311194
7/9/12,0.333703704,2,m1e,sac,250,8.290794067,0.424335816,341.3609627,11.53466618,2.81382413,3,1,4.157391489,33.64536285,33.5289917,33.66649246,400.4006653,392.7128296,17.71298218,24.4605217,33.04557037,45.63386917,500.2944641,989.9155273,363.8534241,2.390402766,2.830797024
7/9/12,0.335127315,3,m1e,sac,200,10.54244683,0.30839813,316.7077464,8.883110884,2.907034694,3,1,4.157391489,33.9201088,33.59589767,33.94010162,400.6628418,392.2514648,18.50583076,23.70641518,33.99890137,43.55341339,500.2817078,1002.365601,237.0215759,2.316713004,2.954595681
7/9/12,0.336666667,4,m1e,sac,150,-0.98670878,0.160836891,389.4375582,5.088624999,3.093836096,3.5,1,3.937826246,34.09762573,33.9355278,34.13393784,400.6910095,399.9574585,19.33979225,22.81857491,35.18162537,41.50998688,500.2837524,349.7230225,308.3977661,2.229989069,3.117963422
7/9/12,0.338576389,5,m1e,sac,100,2.155851545,0.064538376,324.8601115,2.126854322,3.151959734,4,1,3.718261003,34.3359108,33.83136368,34.38274384,400.8553162,398.4539185,20.24393463,21.90727997,36.34200287,39.32804489,500.259491,156.4013367,92.30622101,2.140996038,3.226991398
7/9/12,0.339548611,6,m1e,sac,50,0.388797622,0.015977862,341.0037303,0.545556377,3.225511359,4,1,3.718261003,34.43690109,33.79336548,34.49428558,400.8927307,400.4072266,20.61255455,21.03956223,36.79697037,37.55925369,500.2983704,184.0395508,15.26455879,2.05622233,3.321197348
7/9/12,0.342777778,7,m1e,scal,200,12.71092786,0.633151918,341.0862018,17.43851014,2.919528369,1.5,1,4.816087216,34.62224197,34.5568161,34.64870834,400.7397156,394.8642578,21.42741585,26.51714706,37.86171341,46.8551445,500.3041382,216.9269409,1075.458008,2.591690003,2.929552187
7/9/12,0.345231481,8,m1e,scal,150,0.433452803,0.242359336,376.4708609,7.242187587,2.963349569,3,1,4.157391489,34.81952667,34.57822418,34.86531067,400.9294128,398.9371338,21.90546036,26.13445282,38.28709412,45.67866898,500.3260498,1030.988159,154.491684,2.554426824,3.000436137
7/9/12,0.346145833,9,m1e,scal,100,-1.627907527,0.095968768,409.2417343,2.881105822,2.896012026,4.5,1,3.498695761,34.93120956,33.85882187,34.99578476,400.9658508,401.3898926,22.07845879,24.60602379,38.35181046,42.74236679,500.3218384,6.057997704,13.10161114,2.405065927,3.056806257
7/9/12,0.347453704,10,m1e,scal,50,-0.252391668,0.029708251,392.9009442,0.996970931,3.177452662,4.5,1,3.498695761,35.02445984,34.34774399,35.08076477,400.8011475,400.6688843,22.34866142,23.22447395,38.62197113,40.13550949,500.3554382,5.132894516,10.11273861,2.270075207,3.280851119
7/9/12,0.349502315,11,m1e,typha,200,-0.73291833,0.13956557,388.4395978,4.309220052,3.013454974,5,1,3.279130518,35.15244675,34.9610405,35.17965698,400.9034424,399.9136963,22.6419754,26.83280754,38.85225677,46.04346848,500.3292236,258.6383057,626.4215698,2.62274173,3.043402604
7/9/12,0.350451389,12,m1e,typha,150,1.178961791,0.071730629,351.7906621,2.344012594,3.133871584,5.5,1,3.059565276,35.27330399,34.86639023,35.31088257,400.9508362,398.627655,22.78748512,25.29904175,38.84178162,43.12278748,500.3236694,47.09609604,316.9988098,2.472842359,3.19741309
7/9/12,0.352291667,13,m1e,typha,100,-2.397114064,0.058663182,445.7022156,1.988120628,3.235173159,5.5,1,3.059565276,35.3880043,35.15884018,35.44748688,400.8716125,402.6269226,23.06845665,25.19906998,39.07235336,42.68109131,500.2841187,5.922846317,21.83768082,2.463071821,3.271387543
7/9/12,0.358402778,14,m1e,sam,200,22.72799919,0.962541339,326.1480009,21.03206958,2.483209811,2.5,1,4.376956731,35.59972,35.56366348,35.62258148,401.243103,385.8311462,24.06052399,34.21057129,40.27913284,57.27108002,500.3067932,1406.894165,1357.782349,3.343878454,2.489006068
7/9/12,0.360150463,15,m1e,sam,150,2.706837233,0.41911438,367.3733239,11.49705803,2.817692876,3,1,4.157391489,35.85741806,35.61214447,35.89450455,401.1756287,396.8169861,24.26784134,30.94830132,40.05334091,51.07923889,500.3208008,190.8852997,546.248291,3.024993865,2.857312614
7/9/12,0.362268519,16,m1e,sam,100,-2.011615178,0.259615047,392.718952,8.043047251,3.073004556,3,1,4.157391489,36.05927658,35.82914352,36.10672379,401.0904541,400.3657837,24.37424469,29.05689621,39.78238297,47.42516327,500.3153381,174.1341858,192.6502228,2.839945822,3.110559702
7/9/12,0.363958333,17,m1e,sam,50,-3.360382448,0.164817276,413.715868,5.336691867,3.146562969,3,1,4.157391489,35.93577957,35.59706116,36.00606155,401.1004028,401.8294983,24.42405128,27.53589058,40.13496399,45.24851227,500.3222351,31.97017288,40.99459076,2.691266921,3.201298862
7/9/12,0.37943287,18,m1w,typha,200,16.42778075,0.494864947,304.910745,11.17597733,2.421074779,5,1,3.279130518,35.40013885,35.47379303,35.27059174,399.4891052,378.8382263,23.77070045,34.55485916,40.23057556,58.48216248,500.2612305,1450.15271,1532.771973,3.377193872,2.409300909
7/9/12,0.380462963,19,m1w,typha,150,11.70572319,0.545644726,329.5652803,12.18971222,2.422886752,5,1,3.279130518,35.96518707,35.98003387,35.82777023,399.7070618,383.3370056,24.47208977,36.21430969,40.14762497,59.41129684,500.2576294,1312.677979,1324.947266,3.539353084,2.420453522
7/9/12,0.381342593,20,m1w,typha,100,9.904057028,0.345990006,319.571905,9.152131332,2.721722489,5,1,3.279130518,36.29616165,36.15901184,36.17260361,399.2121582,385.7852173,24.92186737,33.75984192,40.14865875,54.38647079,500.2931824,856.1639404,650.265625,3.299444249,2.744433835
7/9/12,0.382222222,21,m1w,typha,50,-1.046963977,0.049916869,409.2390762,1.821042496,3.457537826,5,1,3.279130518,36.52371216,36.4164238,36.44390488,398.8234253,399.1433411,25.33683014,27.10745049,40.31087494,43.1279335,500.2988586,65.84767151,507.5539246,2.649266239,3.475517069
7/9/12,0.384884259,22,m1w,stab,200,54.05208687,0.422289744,135.5983933,12.39350605,2.994743951,2.5,1,4.376956731,36.85518646,36.58470154,36.80138016,399.4719849,370.1687927,26.43016052,32.42258453,41.29327393,50.65556717,500.2848816,1263.604736,1229.917114,3.16861378,3.040524429
7/9/12,0.385636574,23,m1w,stab,150,4.365244086,0.351578718,354.8413899,8.978616843,2.603534734,4,1,3.718261003,37.0857048,35.7559967,37.03649521,399.1377563,392.8274536,26.68281746,33.62033844,41.16641617,51.86966705,500.2797241,523.9992676,1170.184082,3.285649354,2.822636701
7/9/12,0.386469907,24,m1w,stab,100,-0.115133949,0.081093418,378.2589454,2.795491973,3.296645525,5.5,1,3.059565276,37.40167236,36.73452377,37.36076355,398.9202576,397.8243103,26.87154198,29.85279465,40.74982452,45.27079773,500.3337402,45.68881226,317.6053467,2.917445621,3.410906017
7/9/12,0.3875,25,m1w,stab,50,0.833294513,0.012020003,266.6345864,0.437608715,3.412049391,6,1,2.840000033,37.6010437,36.41778564,37.59851456,398.5748901,397.3669739,27.06873894,27.57908821,40.60570526,41.37128067,500.292511,23.26334953,21.10319901,2.69521054,3.612908839
7/9/12,0.391458333,26,m1w,sam,150,-197.0979124,0.476082432,1130.839743,15.37137253,3.298070003,1.5,1,4.816087216,37.74465179,37.32080078,37.80021667,399.8659058,456.8542786,27.44453049,31.90612793,40.84918594,47.48994827,500.3005676,63.85052109,71.139328,3.118050889,3.372489148
7/9/12,0.393240741,27,m1w,sam,100,0.339491921,0.047541588,363.5088791,1.878755314,3.71767022,2,1,4.596521974,37.7118988,37.47757721,37.77150345,399.8027954,399.3671265,27.44562531,28.17552948,40.92288589,42.0112114,500.2904358,6.232780457,14.24116707,2.753432079,3.759024998
7/9/12,0.394143519,28,m1w,sam,50,-1.278481067,0.065411844,406.6094097,2.519710973,3.638076184,2,1,4.596521974,37.66084671,37.3429184,37.73572159,400.0116882,400.119751,27.52782822,28.50648117,41.15946198,42.62273788,500.2555542,9.289348602,12.06048012,2.78577669,3.693885988
7/9/12,0.398402778,29,m1w,stab,150,34.05663332,1.113355117,310.6674688,29.12743732,2.984358111,1.5,1,4.816087216,37.76163483,37.7409935,37.73207855,400.3730774,386.78479,28.22067261,36.63351822,41.96578217,54.47616959,500.3134155,557.9469604,1737.269531,3.580045169,2.98803729
7/9/12,0.399074074,30,m1w,stab,100,10.36974998,0.37631455,324.9466623,11.44657818,3.077290498,3,1,4.157391489,37.83152771,37.54418945,37.84670258,400.1359253,391.2318115,28.3435688,34.96786499,41.98931503,51.80281448,500.2636719,860.2461548,1108.084473,3.41729618,3.128193503
7/9/12,0.399803241,31,m1w,stab,50,2.823281839,0.19793751,353.6889577,5.587667456,2.77630611,4.5,1,3.498695761,37.92255402,36.18969345,37.93915176,399.8782349,395.351532,28.44911385,33.30789948,41.93732452,49.0997467,500.2688904,102.7591705,162.1083679,3.255012901,3.069205781
7/9/12,0.402314815,32,m1w,sac,200,2.155552045,0.759841886,370.6531795,22.87975974,3.229536014,1.5,1,4.816087216,38.31425476,38.11262512,38.28796768,400.1578064,396.7896423,28.87734413,35.49364471,41.67365265,51.2218132,500.3023987,722.7931519,722.4334106,3.468482061,3.266186894
7/9/12,0.4040625,33,m1w,sac,150,2.826545326,0.687389522,366.8380218,19.05929487,2.982683245,3,1,4.157391489,38.8861618,38.66589737,38.82683945,399.7982178,393.6045837,29.12945747,40.10046005,40.75961304,56.11087418,500.2735596,912.6057739,1246.030396,3.918626184,3.023782093
7/9/12,0.405613426,34,m1w,sac,100,-5.828063964,0.551663158,403.250751,12.2488107,2.364649613,4,1,3.718261003,39.21356583,36.57351685,39.19002533,399.5467529,400.286377,29.42253494,38.83591843,40.44978714,53.39120483,500.2714233,869.2133179,574.2912598,3.794935182,2.824031929
7/9/12,0.406458333,35,m1w,sac,50,1.519100821,0.217759577,363.3447747,6.663703114,3.03587472,5.5,1,3.059565276,39.38829422,37.89040375,39.35105515,399.442749,394.8799438,29.59977531,36.65696716,40.31293869,49.92436981,500.2963867,172.377655,41.012146,3.581966176,3.309467624
7/9/12,0.421180556,36,m1w,typha,250,-112.3186567,0.666458168,958.7410428,14.16032721,2.366042661,5,1,3.279130518,37.20225143,37.23353958,37.13292313,572.0540771,674.7637329,27.55040741,41.12129211,42.24565887,63.05518723,500.2634888,1776.463867,1862.091675,4.019651795,2.360601111
7/9/12,0.422303241,37,m1w,typha,200,6.211007768,0.666115967,354.7788685,12.75011046,2.184431429,6,1,2.840000033,37.61388397,37.14738846,37.49513626,399.6774597,386.321167,28.05480576,42.69330597,42.04622269,63.98519516,500.2875671,1689.016846,1733.460449,4.171346606,2.265710501
7/9/12,0.423425926,38,m1w,typha,150,2.945679818,0.785815571,370.382261,12.8629078,1.933154802,6,1,2.840000033,37.99349213,36.59871674,37.86252594,399.6705933,390.1192322,28.5853138,43.34383392,41.96803665,63.63602066,500.2688599,1710.37085,972.2219238,4.234933513,2.172563458
7/9/12,0.424722222,39,m1w,typha,100,-2.905302207,0.044968425,479.0252575,1.771333578,3.712963493,6,1,2.840000033,38.34660339,38.31614685,38.21208954,399.7747498,402.4042053,29.25247765,31.31030655,42.13494873,45.09902191,500.29599,1134.893311,904.6181641,3.059223007,3.718541596
7/17/12,0.415532407,3,m4n,typha,100,-9.587769976,0.079571927,580.2574046,2.578381759,3.101713935,5.5,1,3.059565276,36.74369812,36.33798599,36.74650192,400.0223999,409.4030457,27.70240021,30.45086479,43.58889389,47.913517,500.2528687,316.1664734,343.8301697,2.978883634,3.169690449
7/17/12,0.416273148,4,m4n,typha,150,2.151026007,0.068761385,327.9530307,2.146940696,2.978958232,5,1,3.279130518,36.75323868,35.68267441,36.76635361,400.3483276,397.3457947,27.42403221,29.50653458,43.12811661,46.40314102,500.2615967,1371.928711,266.9271545,2.886485885,3.154198285
7/17/12,0.418078704,5,m4n,typha,200,5.633899777,0.334642283,346.5587964,9.447458821,2.862651304,4,1,3.718261003,37.02778244,36.7829628,37.02432632,401.0539246,393.5758362,27.13346481,34.42765427,42.03628159,53.33674622,500.2450256,1458.985962,1526.116943,3.367919845,2.904466999
7/17/12,0.419375,6,m4n,typha,250,2.888782571,0.359471811,364.6817489,8.843673726,2.540933655,5,1,3.279130518,37.10087585,36.15476227,37.07187271,401.4837646,395.1039124,27.03567505,35.56071854,41.71887207,54.87390518,500.242981,1558.877563,1461.99292,3.478828108,2.699093258
7/17/12,0.423773148,7,m4n,stab,50,0.825264774,0.034601771,345.2345596,0.874086935,2.401862375,6,1,2.840000033,36.57145691,33.13785934,36.60597992,400.3981934,398.9902344,26.47320747,27.49265099,42.04949188,43.66875839,500.3058777,170.1526794,265.0160828,2.689510659,2.913558187
7/17/12,0.424733796,8,m4n,stab,100,2.793685322,0.022467091,181.5372365,0.761764487,3.194794008,5,1,3.279130518,36.47495651,35.59941483,36.5208931,400.5494385,397.4545593,26.28477669,27.02557755,41.97105026,43.15394592,500.2541199,63.45608139,767.7503052,2.643793536,3.337208335
7/17/12,0.42630787,9,m4n,stab,150,5.038745012,0.267486828,345.4095381,7.287764639,2.726721254,4,1,3.718261003,36.62498856,35.55874252,36.6489296,400.8551025,394.5271301,26.03382111,31.67649841,41.23036957,50.16680527,500.2528687,298.7566223,58.4887886,3.098785745,2.900214652
7/17/12,0.428449074,10,m4n,stab,200,3.079161638,0.203865163,352.3824181,6.156876635,2.974165752,4,1,3.718261003,36.72995758,35.94688416,36.76620865,401.0440063,396.6293335,25.66080093,30.43396187,40.4066391,47.92267227,500.2553711,355.022583,563.0390625,2.977214997,3.103527596
7/17/12,0.431377315,11,m4n,stab,250,14.88202594,0.592568258,328.2005288,14.4228888,2.592559942,3,1,4.157391489,36.88783264,35.7736969,36.8728714,401.2442932,388.9562988,25.40062714,33.75737381,39.65376663,52.69976425,500.290741,1317.686157,853.6856079,3.30236753,2.775822307
7/17/12,0.433425926,12,m4n,scal,50,-12.05707284,0.006486639,3286.018915,0.235809002,3.410458079,6,1,2.840000033,36.53569794,35.88455963,36.57904434,399.6678162,414.0107422,25.48991013,25.76542854,40.56716919,41.00566101,500.2931213,983.0563965,157.8238525,2.520553095,3.517536032
7/17/12,0.434664352,13,m4n,scal,100,0.870473082,0.054202235,351.7910403,1.815787143,3.186796373,5,1,3.279130518,36.49759293,35.59719086,36.53282547,399.8283997,398.2356262,25.33443451,27.10011482,40.40327072,43.21916962,500.2545166,346.9349976,482.4701843,2.651075266,3.333282539
7/17/12,0.435914352,14,m4n,scal,150,8.013135176,0.142979631,281.2086589,4.410402903,3.001691169,4.5,1,3.498695761,36.46385956,35.58602524,36.48767853,399.949707,391.190094,25.10378075,28.95601463,40.10889053,46.26369476,500.2844849,1277.682983,1010.943665,2.832587359,3.144390928
7/17/12,0.437696759,15,m4n,scal,200,3.121114228,0.174279553,345.7186234,5.741644414,3.219584457,4,1,3.718261003,36.7984581,36.34378815,36.75221252,400.1645508,395.8517151,24.81006241,29.26654243,38.92012405,45.91110611,500.2698364,934.7515259,399.9429321,2.862948292,3.295829289
7/17/12,0.44,16,m4n,typha,100,5.505170456,0.094698001,280.179145,3.368308488,3.408834505,4,1,3.718261003,36.92438126,36.29733276,36.89704514,400.313385,394.8487854,24.55491638,27.1746521,38.25440979,42.33572769,500.3215942,1228.53833,1043.903809,2.65821907,3.51396953
7/17/12,0.442141204,17,m4n,typha,150,3.466159512,0.227084875,349.274636,7.113810842,3.111863937,4.5,1,3.498695761,37.38942719,36.38024139,37.31600189,400.380188,394.7359924,24.28874397,30.49306679,36.89254379,46.31639099,500.2318726,170.753479,913.9268188,2.982839228,3.282514673
7/17/12,10:39:10,18,m4n,typha,200,-12.23304683,0.26665445,464.853155,7.366514241,2.768684271,4,1,3.718261003,36.94226456,35.12962723,36.9817276,400.0242004,407.405365,24.140625,29.85453224,37.5722084,46.465271,500.2944641,144.4584961,525.2872925,2.920359629,3.060234699
7/17/12,10:40:43,19,m4n,typha,250,5.525613526,0.361524871,347.7638396,10.30877769,2.916552204,4,1,3.718261003,37.31888199,36.27032852,37.26927567,400.201416,392.5482483,24.1384964,32.11578369,36.80478287,48.96802139,500.3055725,1012.076111,729.9345703,3.141519151,3.093018664
7/17/12,10:45:08,20,m4n,sac,100,0.694376827,0.022235153,327.6308685,0.828462674,3.50780651,3.5,1,3.937826246,36.72940826,35.95112991,36.80086136,400.3381042,399.6207275,24.43034363,24.99542809,38.46673965,39.35649109,500.3043518,53.57239151,331.3984985,2.444964092,3.636394889
7/17/12,10:48:17,21,m4n,sac,150,3.563046203,0.291917609,354.8127523,8.779246002,3.024364238,4,1,3.718261003,37.4957428,36.34862518,37.45853806,400.5259094,394.9050293,24.4816246,31.28153038,36.96879959,47.23708725,500.2785645,546.2313843,671.9887695,3.059782207,3.218366456
7/17/12,10:51:29,22,m4n,sac,200,1.532834098,0.486477009,369.5130799,15.03817704,3.210501999,3,1,4.157391489,38.48917389,37.37141037,38.40550613,400.3731995,395.8843384,24.23605728,32.95603561,34.67699432,47.15355301,500.3193054,1269.800049,1254.769043,3.223323155,3.408847779
7/17/12,11:24:13,24,m5,typha,100,5.730788504,0.030705929,79.63243158,1.068296489,3.28086103,4.5,1,3.498695761,36.31588745,35.91850281,36.32078934,399.3000183,393.7669373,26.28107262,27.21582794,42.31409836,43.81911087,500.2911987,28.4577179,114.5492783,2.661236297,3.346117565
7/17/12,11:25:22,25,m5,typha,150,-46.21463107,0.10875306,1104.936191,3.212400553,2.852165167,5,1,3.279130518,36.37502289,35.32205582,36.4082222,398.5658875,443.3335571,26.51897812,29.63459396,42.55854416,47.55858994,500.2546082,58.60618591,122.0961456,2.897725502,3.021540774
7/17/12,11:27:07,26,m5,typha,200,-37.75805262,0.235704505,686.4594964,6.13248389,2.611842458,5.5,1,3.059565276,36.76601791,35.72464752,36.81572342,399.6415405,438.1975403,26.89702606,33.41365814,42.25011826,52.48651123,500.2839355,292.9118652,651.4509277,3.267181334,2.782586148
7/17/12,11:28:50,27,m5,typha,250,-10.75313985,0.174059572,487.9156409,5.391109124,3.036333474,5,1,3.279130518,37.18369675,36.70654297,37.25496674,399.2297974,407.7799072,27.18915367,32.40274429,41.74511337,49.74985123,500.2715759,163.818573,361.6313782,3.168255256,3.117761707
7/17/12,11:29:46,28,m5,typha,300,14.09477597,0.289704019,281.6588452,8.358124318,2.915631461,5,1,3.279130518,37.43392181,37.21376419,37.44891739,399.1414795,381.8641968,27.36135674,35.41917038,41.44080353,53.6449585,500.2651367,1629.100586,1605.370239,3.463185101,2.953998825
9/27/12,08:03:09,1,c2,typha,150,-1.549088911,0.196670644,406.491303,2.078085567,1.062128339,5,1,3.279130518,26.83086586,26.55030441,26.82123947,399.6961365,400.4126892,22.75895309,24.78427887,62.80142975,68.39015198,500.3100586,9.973745346,21.64233398,2.423582232,1.091048067
9/27/12,08:03:49,2,c2,typha,200,-27.81508258,0.102991055,858.7445049,1.161201089,1.103630772,5,1,3.279130518,26.86657906,26.31166649,26.89487267,399.6124573,426.9153442,22.7282753,23.86108589,62.58667755,65.70609283,500.3014526,29.6935463,398.321167,2.333360319,1.160332026
9/27/12,08:05:42,3,c2,typha,250,10.14717391,0.222754917,305.0274961,2.582000013,1.172857971,5,1,3.279130518,27.18876266,27.23529816,27.17302513,400.1061401,388.9615173,22.59978294,25.11538887,61.0676918,67.86520386,500.307312,567.9196777,773.5944214,2.456063793,1.167910431
9/27/12,08:09:32,4,c2,typha,300,13.32435883,0.449786205,327.3921285,4.637639237,1.101571097,4.5,1,3.498695761,27.64368629,27.48754501,27.64322281,400.1419678,386.5448608,22.3333683,26.39462471,58.76626968,69.4527359,500.3017578,408.2748718,856.7490234,2.581366789,1.118430704
9/27/12,08:11:23,5,c2,typha,250,12.58600113,0.451343687,330.6651128,4.99399933,1.181916978,4.5,1,3.498695761,28.15113831,27.92517853,28.14669609,400.3276672,387.2674255,22.17531395,26.54798889,56.64899826,67.81942749,500.2975159,427.4368896,796.2496948,2.596401699,1.206887815
9/27/12,08:12:05,6,c2,typha,200,-3.917257003,0.230980028,422.5973397,2.894447331,1.265804561,4.5,1,3.498695761,28.25410461,27.4674015,28.29883575,400.194519,402.6694946,22.13096428,24.6700592,56.19914246,62.64689255,500.3233643,308.9584656,471.2771606,2.412794165,1.351349321
9/27/12,08:13:03,7,c2,typha,150,-1.648634133,0.069805034,429.5615186,1.058547233,1.466620708,4.5,1,3.498695761,28.40530777,27.63458633,28.45124817,400.2796936,401.3804016,22.05566406,22.98589134,55.51881027,57.86038971,500.3046265,69.16946411,67.55375671,2.248127218,1.551127509
9/27/12,08:14:10,8,c2,typha,100,-0.487994436,0.057589177,404.1282163,0.885307759,1.481946592,4.5,1,3.498695761,28.46011925,27.59857559,28.53897476,400.2929993,400.4130859,21.97094345,22.74915123,55.13007355,57.08277512,500.2847595,9.029491425,12.44850731,2.2249889,1.576348042
9/27/12,08:14:39,1,m4c,typha,100,-330.2476456,0.083364907,7183.462705,1.388887354,1.634811866,6,1,2.840000033,25.9385376,25.98859215,25.93239784,400.1003723,794.809021,16.11153793,17.74752998,46.90755081,51.67062378,500.3342285,3.954820871,7.027293682,1.737169484,1.629820945
9/27/12,08:16:37,2,m4c,typha,100,-20.44770682,0.207691469,579.1905502,2.708123381,1.333792248,6,1,2.840000033,25.91730881,25.2670002,26.00147057,399.7626343,422.9107971,16.19381905,19.37856483,47.20727158,56.49126053,500.3182068,13.03286266,17.47316742,1.896853858,1.396824864
9/27/12,08:18:09,9,c2,sac/stab,200,4.76388343,0.561359811,372.1531716,7.117550244,1.36134174,3,1,4.157391489,28.91521454,28.43474579,28.89509964,400.5397644,395.9935303,21.71772766,25.87483406,53.07610703,63.23569107,500.3517456,448.0238953,577.1870728,2.530745007,1.416005923
9/27/12,08:18:45,3,m4c,typha,150,-352.867808,0.208477744,3648.332164,2.753945134,1.351396368,6,1,2.840000033,25.83720779,25.39578629,25.90686798,399.681366,820.1535034,16.21358871,19.45204544,47.49071503,56.97637939,500.3078003,31.20812607,72.9209671,1.904088294,1.394352269
9/27/12,08:19:29,10,c2,sac/stab,150,-0.66684029,0.303925791,394.0241903,4.285900339,1.438313217,3.5,1,3.937826246,29.13394356,28.20171738,29.13798332,400.561615,399.8293152,21.62744904,24.55211449,52.19098663,59.24874496,500.3086243,440.6263123,214.8884888,2.401381192,1.543733242
9/27/12,08:20:11,4,m4c,typha,200,-168.4042751,0.219699232,1880.470422,2.804234629,1.310785431,6,1,2.840000033,25.83047676,25.22249794,25.91259956,399.8799133,599.8021851,16.22874641,19.52573967,47.55443192,57.21547318,500.3613281,48.38049316,110.3054199,1.911316248,1.36954673
9/27/12,08:20:46,11,c2,sac/stab,100,-3.608519015,0.085809392,460.7808035,1.401034728,1.587841395,5,1,3.279130518,29.22731972,28.1562748,29.27810097,400.4899292,403.5312805,21.55173874,22.9198494,51.72782135,55.01152039,500.2969666,10.33135509,29.73428726,2.241708052,1.708894479
9/27/12,08:21:09,5,m4c,typha,250,-32.71854278,0.124525482,858.1558788,1.883338428,1.504979467,6,1,2.840000033,25.96485901,25.68435478,26.05016136,400.0108643,438.2539673,16.24087524,18.45750427,47.21320343,53.6570816,500.3751221,116.0368042,152.9572754,1.806767061,1.532629659
9/27/12,08:22:27,6,m4c,typha,300,-111.1825443,0.174905677,1546.67927,2.698511257,1.548151892,5,1,3.279130518,26.14051437,26.12742615,26.19811249,399.9669495,509.6940002,16.27012634,18.91566277,46.80980682,54.42111969,500.3648987,1020.06897,614.9469604,1.851633147,1.54946738
9/27/12,08:24:41,12,c2,scal,250,-5.477042935,0.309098962,420.615479,5.131372168,1.681840892,2.5,1,4.376956731,29.39612389,28.99806595,29.44564056,400.4319763,402.1377258,21.41651154,23.91934204,50.90511322,56.85411453,500.296875,32.2245369,49.20632553,2.339481805,1.728387976
9/27/12,08:26:30,13,c2,scal,200,-3.323368207,0.418500614,405.1738254,5.778736935,1.438767128,3,1,4.157391489,29.69186211,28.2979641,29.77907944,400.4433289,401.0464478,21.38833809,24.76759338,49.97990799,57.87649918,500.312439,24.53403091,33.9604454,2.422491605,1.598097486
9/27/12,08:26:44,7,m4c,sac/stab,100,-22.45857567,0.254485522,566.734372,3.126630904,1.275659826,6,1,2.840000033,26.08994865,25.31406784,26.20070267,399.8580017,425.1966553,16.38891983,20.06323433,47.29461288,57.89783096,500.321991,5.555250645,7.09706831,1.964044795,1.35117101
9/27/12,08:27:58,14,c2,scal,150,-21.95899441,0.219055255,575.4129586,3.34578592,1.536380943,4.5,1,3.498695761,29.78186035,28.53892517,29.89425087,400.7400818,419.2288818,21.38983917,24.32590485,49.72601318,56.55163574,500.3220825,214.5700531,394.8727417,2.379329685,1.679921374
9/27/12,08:28:34,8,m4c,sac/stab,150,-68.61169164,0.322433496,806.7008011,3.711589795,1.193430518,4,1,3.718261003,26.08586502,24.51270294,26.18356514,399.908905,453.4173889,16.44800186,19.35791588,47.47745895,55.87697983,500.3228455,20.70528793,24.86240768,1.895034692,1.34182228
